T_K,P_atm,pair,category,interaction,lambda_D_m,Tstar,Q11_m2,Q22_m2,Q14_m2,Q15_m2,Q11_A2,Q22_A2,Q14_A2,Q15_A2,Ast,Bst,Cst,source,notes
2700.0,1.0,Ar2+__Ar3+,charged-charged,repulsion,0.00035858118213569787,9656.530076953015,1.9315410199394558e-14,2.037596831435862e-14,2.3264756546443025e-15,1.586945466561843e-15,1931541.019939456,2037596.831435862,232647.56546443026,158694.5466561843,1.0549944707081558,1.0736961693547868,0.3703958078420211,Mason1967 table + Debye-Huckel screening,
2900.0,1.0,Ar2+__Ar3+,charged-charged,repulsion,0.00034572609703093936,10000.0,1.6808671301789038e-14,1.7727904314473164e-14,2.0232138367410433e-15,1.3799760300711461e-15,1680867.1301789037,1772790.4314473164,202321.38367410432,137997.6030071146,1.0547,1.0733,0.3702,Mason1967 table + Debye-Huckel screening,
3100.0,1.0,Ar2+__Ar3+,charged-charged,repulsion,0.00032342118754507236,10000.0,1.470977374069156e-14,1.551422219403948e-14,1.7705752723196862e-15,1.2076585237147082e-15,1470977.3740691561,1551422.219403948,177057.52723196862,120765.85237147081,1.0547,1.0733,0.3702,Mason1967 table + Debye-Huckel screening,
3300.0,1.0,Ar2+__Ar3+,charged-charged,repulsion,0.0003038199034514316,10000.0,1.2980801253264082e-14,1.369069561843153e-14,1.5624635782361966e-15,1.065711516335936e-15,1298080.1253264083,1369069.561843153,156246.35782361968,106571.1516335936,1.0547,1.0733,0.3702,Mason1967 table + Debye-Huckel screening,
3500.0,1.0,Ar2+__Ar3+,charged-charged,repulsion,0.0001890823316685644,6600.682333284433,1.1004487693131748e-14,1.163626693196461e-14,1.3354198015965818e-15,9.117233429015712e-16,1100448.7693131748,1163626.693196461,133541.98015965818,91172.33429015712,1.0581999766543806,1.078008731478316,0.3725273040639953,Mason1967 table + Debye-Huckel screening,
3700.0,1.0,Ar2+__Ar3+,charged-charged,repulsion,9.51220591544094e-05,3510.369284796693,9.119030424175696e-15,9.685304067603577e-15,1.1220761104886845e-15,7.673019166852128e-16,911903.0424175696,968530.4067603577,112207.61104886845,76730.19166852128,1.0635201555655431,1.085166291766014,0.3760649488038921,Mason1967 table + Debye-Huckel screening,
3900.0,1.0,Ar2+__Ar3+,charged-charged,repulsion,5.139833421794798e-05,1999.325429436486,7.623653491427542e-15,8.134098372331887e-15,9.51468942964222e-16,6.516907111562264e-16,762365.3491427542,813409.8372331887,95146.89429642221,65169.071115622646,1.068262860297516,1.0915469409157301,0.3792186029813379,Mason1967 table + Debye-Huckel screening,
4100.0,1.0,Ar2+__Ar3+,charged-charged,repulsion,2.9518363060067376e-05,1207.10754779009,6.424303585717046e-15,6.886781107248358e-15,8.134812817621299e-16,5.580860340592315e-16,642430.3585717046,688678.1107248358,81348.128176213,55808.603405923146,1.0725141282696213,1.0972664303008823,0.38204547704526365,Mason1967 table + Debye-Huckel screening,
4300.0,1.0,Ar2+__Ar3+,charged-charged,repulsion,1.78648480713241e-05,766.1920147930349,5.451354323728637e-15,5.874659733506849e-15,7.008349130091481e-16,4.813991993471959e-16,545135.4323728636,587465.9733506849,70083.49130091481,48139.9199347196,1.0776604069361797,1.1041405179187742,0.38530524971083757,Mason1967 table + Debye-Huckel screening,
4500.0,1.0,Ar2+__Ar3+,charged-charged,repulsion,1.131409711282993e-05,507.81117594668854,4.653974336723559e-15,5.046360387084334e-15,6.078117064138418e-16,4.1817303539907694e-16,465397.4336723559,504636.0387084334,60781.170641384175,41817.30353990769,1.0844445722942877,1.1126851439334389,0.389410286229036,Mason1967 table + Debye-Huckel screening,
4700.0,1.0,Ar2+__Ar3+,charged-charged,repulsion,7.454595754963322e-06,349.4554309702589,3.99480575864801e-15,4.360550410246185e-15,5.30368877575783e-16,3.655373370910718e-16,399480.575864801,436055.0410246185,53036.8877575783,36553.73370910718,1.0918987753566116,1.1216860041862675,0.39381249124631995,Mason1967 table + Debye-Huckel screening,
4900.0,1.0,Ar2+__Ar3+,charged-charged,repulsion,5.085060144906242e-06,248.52038216562974,3.445876447032903e-15,3.787806674659998e-15,4.653830552703734e-16,3.2130371757159616e-16,344587.6447032903,378780.6674659998,46538.305527037344,32130.371757159617,1.0997175095711034,1.1307340991263084,0.3983857131453623,Mason1967 table + Debye-Huckel screening,
5100.0,1.0,Ar2+__Ar3+,charged-charged,repulsion,3.5764557405095855e-06,181.92520364852015,2.986654583528597e-15,3.3059862919044883e-15,4.105059086211047e-16,2.838694070110036e-16,298665.4583528597,330598.62919044885,41050.59086211047,28386.94070110036,1.1072691059973727,1.1394380733480594,0.40287152760477585,Mason1967 table + Debye-Huckel screening,
5300.0,1.0,Ar2+__Ar3+,charged-charged,repulsion,2.5845281162389644e-06,136.62399156844538,2.5995939142055668e-15,2.8966732282259634e-15,3.638062794701151e-16,2.5198112309516804e-16,259959.39142055667,289667.32282259635,36380.62794701151,25198.112309516804,1.1150360360707576,1.1483204667830473,0.4076225752560485,Mason1967 table + Debye-Huckel screening,
5500.0,1.0,Ar2+__Ar3+,charged-charged,repulsion,1.9133260295762867e-06,104.95944076521798,2.2721254547528413e-15,2.5491831363558337e-15,3.2389045354452914e-16,2.2469625236410753e-16,227212.54547528413,254918.31363558338,32389.045354452915,22469.625236410753,1.1221871595607051,1.156498613327402,0.4119969327100058,Mason1967 table + Debye-Huckel screening,
5700.0,1.0,Ar2+__Ar3+,charged-charged,repulsion,1.4473237784077813e-06,82.28305195208227,1.9938018067803844e-15,2.25153686081954e-15,2.894942412505494e-16,2.0124579404707492e-16,199380.18067803845,225153.68608195402,28949.424125054942,20124.579404707492,1.1292677364544554,1.1649038057560905,0.4164703777437443,Mason1967 table + Debye-Huckel screening,
5900.0,1.0,Ar2+__Ar3+,charged-charged,repulsion,1.1162263095790354e-06,65.6861949693696,1.7564120552142449e-15,1.9957934937524518e-15,2.5975739582907593e-16,1.8088285280194474e-16,175641.20552142448,199579.3493752452,25975.739582907594,18088.285280194475,1.1364729450426585,1.1735064182767214,0.42111157744687644,Mason1967 table + Debye-Huckel screening,
6100.0,1.0,Ar2+__Ar3+,charged-charged,repulsion,8.760237412880064e-07,53.298569128890314,1.5530152903758887e-15,1.7754349263727235e-15,2.339452257034662e-16,1.6317737272542122e-16,155301.52903758886,177543.49263727234,23394.522570346617,16317.737272542123,1.1436061945035936,1.1821116947092283,0.42580412966906234,Mason1967 table + Debye-Huckel screening,
6300.0,1.0,Ar2+__Ar3+,charged-charged,repulsion,6.984416599280062e-07,43.88746781733065,1.3777827496865698e-15,1.5847034279744967e-15,2.1143554227144225e-16,1.4772016264377178e-16,137778.27496865697,158470.34279744967,21143.554227144225,14772.016264377178,1.15050602803531,1.1904969090706892,0.4304040186902067,Mason1967 table + Debye-Huckel screening,
6500.0,1.0,Ar2+__Ar3+,charged-charged,repulsion,5.648831795851086e-07,36.62198145749345,1.226731931727694e-15,1.4191599592769973e-15,1.9169229379641115e-16,1.3416348975688631e-16,122673.1931727694,141915.99592769973,19169.229379641114,13416.348975688632,1.15754233037312,1.1989551552060953,0.43518399001953534,Mason1967 table + Debye-Huckel screening,
6700.0,1.0,Ar2+__Ar3+,charged-charged,repulsion,4.628514967492818e-07,30.930455370267875,1.0960272457889148e-15,1.2749099254860246e-15,1.7430573739580037e-16,1.2222544674551647e-16,109602.72457889149,127490.99254860246,17430.573739580035,12222.544674551647,1.164706574638968,1.207484017427343,0.4401307301078589,Mason1967 table + Debye-Huckel screening,
6900.0,1.0,Ar2+__Ar3+,charged-charged,repulsion,3.837824756479751e-07,26.412169122166407,9.817886323600748e-16,1.1484870678783923e-15,1.589711312492609e-16,1.1167694185381253e-16,98178.86323600748,114848.70678783923,15897.11312492609,11167.694185381253,1.17140463800502,1.2154579023869287,0.4447555833844187,Mason1967 table + Debye-Huckel screening,
7100.0,1.0,Ar2+__Ar3+,charged-charged,repulsion,3.2170029824481687e-07,22.781360209052664,8.815992285810036e-16,1.0373009672613324e-15,1.4538868556699163e-16,1.0232081824001236e-16,88159.92285810036,103730.09672613324,14538.868556699163,10232.081824001236,1.1776770956704228,1.2229251138933606,0.4490865660581491,Mason1967 table + Debye-Huckel screening,
7300.0,1.0,Ar2+__Ar3+,charged-charged,repulsion,2.7236540685552007e-07,19.831001429089593,7.93587252052932e-16,9.392580217190543e-16,1.3331173213972547e-16,9.399063473941038e-17,79358.7252052932,93925.80217190542,13331.173213972548,9399.063473941038,1.1836297105969025,1.2299921471793585,0.45321830414585373,Mason1967 table + Debye-Huckel screening,
7500.0,1.0,Ar2+__Ar3+,charged-charged,repulsion,2.3272358751182537e-07,17.408906998405715,7.178109292506466e-16,8.533578270861312e-16,1.2249826010643428e-16,8.651243037814196e-17,71781.09292506466,85335.78270861313,12249.826010643428,8651.243037814196,1.1902261204711535,1.237547009770381,0.4581045336823359,Mason1967 table + Debye-Huckel screening,
7700.0,1.0,Ar2+__Ar3+,charged-charged,repulsion,2.0054313000681165e-07,15.401689115825073,6.506568328193197e-16,7.77060408265316e-16,1.1282845691910177e-16,7.981737665601107e-17,65065.683281931975,77706.04082653161,11282.845691910177,7981.7376656011065,1.1964295908019702,1.244651839038154,0.46269969689034834,Mason1967 table + Debye-Huckel screening,
7900.0,1.0,Ar2+__Ar3+,charged-charged,repulsion,1.7417173346491978e-07,13.723807075037072,5.909820187495308e-16,7.091044882375077e-16,1.041566145941631e-16,7.38062650108478e-17,59098.20187495308,70910.44882375078,10415.661459416311,7380.62650108478,1.2022705056680614,1.2513414338420532,0.46702630049486027,Mason1967 table + Debye-Huckel screening,
8100.0,1.0,Ar2+__Ar3+,charged-charged,repulsion,1.5237102756364534e-07,12.309977353756661,5.37817659651132e-16,6.484198462615584e-16,9.635867211275206e-17,6.839457053789017e-17,53781.765965113205,64841.98462615584,9635.867211275207,6839.457053789018,1.207776033418038,1.2576469100685224,0.47110446919854676,Mason1967 table + Debye-Huckel screening,
8300.0,1.0,Ar2+__Ar3+,charged-charged,repulsion,1.342022466553795e-07,11.109837774863681,4.903393164507106e-16,5.940948190053608e-16,8.932858104372014e-17,6.350999303498988e-17,49033.93164507106,59409.48190053608,8932.858104372015,6350.999303498988,1.212970494949003,1.263596122420226,0.4749522184807431,Mason1967 table + Debye-Huckel screening,
8500.0,1.0,Ar2+__Ar3+,charged-charged,repulsion,1.1894614427350314e-07,10.084146191186134,4.4784282899404e-16,5.453499278931563e-16,8.297534982059831e-17,5.909045634793104e-17,44784.282899404,54534.992789315635,8297.534982059831,5909.045634793104,1.2178756782621818,1.269214024676345,0.4785856876016162,Mason1967 table + Debye-Huckel screening,
8700.0,1.0,Ar2+__Ar3+,charged-charged,repulsion,1.060461626163343e-07,9.202038566979581,4.1067153762783836e-16,5.020746614832863e-16,7.720343222928646e-17,5.508655764132137e-17,41067.15376278383,50207.46614832863,7720.343222928645,5508.655764132137,1.2228839039955364,1.2747683816536013,0.48251494867940675,Mason1967 table + Debye-Huckel screening,
8900.0,1.0,Ar2+__Ar3+,charged-charged,repulsion,9.506761247708418e-08,8.439028092013773,3.7731237782818593e-16,4.631071441970582e-16,7.196318589574967e-17,5.144776312909287e-17,37731.23778281859,46310.71441970582,7196.318589574967,5144.776312909286,1.2276551022353246,1.2800438528780826,0.4862776009498088,Mason1967 table + Debye-Huckel screening,
9100.0,1.0,Ar2+__Ar3+,charged-charged,repulsion,8.566801763068231e-08,7.775529053043316,3.474467078959633e-16,4.280403149315885e-16,6.720056387185559e-17,4.8130860647596506e-17,34744.67078959633,42804.03149315885,6720.056387185558,4813.086064759651,1.2322026464649931,1.28506093253561,0.4899454316002411,Mason1967 table + Debye-Huckel screening,
9300.0,1.0,Ar2+__Ar3+,charged-charged,repulsion,7.757533849411082e-08,7.195756630814408,3.2082203393628347e-16,3.9653093282203337e-16,6.286603643032121e-17,4.509946931800456e-17,32082.203393628348,39653.093282203336,6286.603643032121,4509.946931800456,1.2365662763628897,1.2898555382258914,0.4936087258355124,Mason1967 table + Debye-Huckel screening,
9500.0,1.0,Ar2+__Ar3+,charged-charged,repulsion,7.057181977899039e-08,6.686898950852883,2.9671541644722203e-16,3.679498649048673e-16,5.89088045929589e-17,4.2328463716545735e-17,29671.541644722205,36794.98649048673,5890.88045929589,4232.846371654574,1.2406962816254912,1.2943934452428238,0.49707589074732605,Mason1967 table + Debye-Huckel screening,
9700.0,1.0,Ar2+__Ar3+,charged-charged,repulsion,6.448189541047109e-08,6.238488341843343,2.74855591177505e-16,3.4198428085105377e-16,5.5289883367880224e-17,3.979113109573592e-17,27485.5591177505,34198.42808510538,5528.988336788022,3979.1131095735923,1.2446050402128748,1.29868825406106,0.5003573177095739,Mason1967 table + Debye-Huckel screening,
9900.0,1.0,Ar2+__Ar3+,charged-charged,repulsion,5.91630500616821e-08,5.841919774469929,2.552729222387432e-16,3.185656380769266e-16,5.1975969808784764e-17,3.746178997682541e-17,25527.29222387432,31856.56380769266,5197.596980878477,3746.178997682541,1.248314556837246,1.3027067472534262,0.5035696861832486,Mason1967 table + Debye-Huckel screening,
10100.0,1.0,Ar2+__Ar3+,charged-charged,repulsion,5.4498855843832824e-08,5.49007904343552,2.37812461805371e-16,2.9749459754895403e-16,4.8937192336378255e-17,3.5319384652591444e-17,23781.246180537102,29749.459754895404,4893.719233637826,3531.9384652591443,1.2518381320844236,1.3064448009939102,0.5067562237980876,Mason1967 table + Debye-Huckel screening,
10300.0,1.0,Ar2+__Ar3+,charged-charged,repulsion,5.0393623720108366e-08,5.177053491235443,2.2189580881924535e-16,2.7825693356504187e-16,4.614577723841864e-17,3.3349066397047935e-17,22189.580881924536,27825.693356504187,4614.577723841864,3334.9066397047936,1.2551682617973463,1.3099776342545761,0.5097678193645567,Mason1967 table + Debye-Huckel screening,
10500.0,1.0,Ar2+__Ar3+,charged-charged,repulsion,4.676826387620097e-08,4.897905326243877,2.0737155756277212e-16,2.606741007983607e-16,4.3578369806953424e-17,3.153469406214781e-17,20737.155756277214,26067.41007983607,4357.836980695342,3153.469406214781,1.2583124389879246,1.3133131961437112,0.5126112491716883,Mason1967 table + Debye-Huckel screening,
10700.0,1.0,Ar2+__Ar3+,charged-charged,repulsion,4.355705858584382e-08,4.648492777564521,1.9410616041636802e-16,2.445885064770962e-16,4.121429337705321e-17,2.986196801485518e-17,19410.616041636804,24458.85064770962,4121.429337705321,2986.1968014855183,1.2612771471361532,1.3164583647879189,0.5152923765405212,Mason1967 table + Debye-Huckel screening,
10900.0,1.0,Ar2+__Ar3+,charged-charged,repulsion,4.070512908806859e-08,4.425328075589488,1.8198156008530936e-16,2.2986074147259063e-16,3.9035200824397095e-17,2.831819132119783e-17,18198.156008530936,22986.074147259063,3903.5200824397093,2831.819132119783,1.2640679376331443,1.3194190294890746,0.5178162218595391,Mason1967 table + Debye-Huckel screening,
11100.0,1.0,Ar2+__Ar3+,charged-charged,repulsion,3.816643411975988e-08,4.225463974452167,1.7089316405658007e-16,2.163672107665689e-16,3.7024775837724766e-17,2.6892064962823126e-17,17089.316405658006,21636.72107665689,3702.4775837724765,2689.2064962823124,1.2666895021864046,1.3222001675368813,0.5201870280642268,Mason1967 table + Debye-Huckel screening,
11300.0,1.0,Ar2+__Ar3+,charged-charged,repulsion,3.590217848733171e-08,4.046402533292151,1.6074810546123733e-16,2.0399809827173985e-16,3.516847593377681e-17,2.557351160535019e-17,16074.810546123732,20399.809827173984,3516.847593377681,2557.351160535019,1.2691457419200765,1.3248059175152114,0.5224083231277213,Mason1967 table + Debye-Huckel screening,
11500.0,1.0,Ar2+__Ar3+,charged-charged,repulsion,3.3879539869217314e-08,3.886021351444461,1.51869714095441e-16,1.9300965966426271e-16,3.345740626934203e-17,2.4355324464703676e-17,15186.9714095441,19300.965966426273,3345.7406269342027,2435.5324464703676,1.2713639814604394,1.3270514696087559,0.5246765881255911,Mason1967 table + Debye-Huckel screening,
11700.0,1.0,Ar2+__Ar3+,charged-charged,repulsion,3.2070644014467e-08,3.742513551779975,1.4386909196731746e-16,1.830397325064333e-16,3.187675592864506e-17,2.3228034728161046e-17,14386.909196731745,18303.97325064333,3187.675592864506,2322.8034728161047,1.2733997172370533,1.3290709194991568,0.5268588968781212,Mason1967 table + Debye-Huckel screening,
11900.0,1.0,Ar2+__Ar3+,charged-charged,repulsion,3.04517348170023e-08,3.614338628323291,1.3651974353207113e-16,1.738701661028982e-16,3.04144656377942e-17,2.2183681854255233e-17,13651.974353207113,17387.01661028982,3041.4465637794196,2218.3681854255233,1.2752850620372274,1.3309411815409293,0.5288799865039077,Mason1967 table + Debye-Huckel screening,
12100.0,1.0,Ar2+__Ar3+,charged-charged,repulsion,2.9002497941406768e-08,3.5001818920933414,1.2976894237083118e-16,1.6543643902505606e-16,2.9061205700980675e-17,2.1215767665757897e-17,12976.894237083117,16543.643902505606,2906.1205700980677,2121.57676657579,1.277021378908527,1.3326636078772587,0.530741318189941,Mason1967 table + Debye-Huckel screening,
12300.0,1.0,Ar2+__Ar3+,charged-charged,repulsion,2.7705505857833876e-08,3.398920716058585,1.2356921544591383e-16,1.5768043616768224e-16,2.7808555539543e-17,2.0318423923328863e-17,12356.921544591383,15768.043616768224,2780.8555539543,2031.8423923328862,1.2786096233876263,1.3342391464005252,0.5324439162715353,Mason1967 table + Debye-Huckel screening,
12500.0,1.0,Ar2+__Ar3+,charged-charged,repulsion,2.6545759109712503e-08,3.3095961356558807,1.1787767203769663e-16,1.5054963348011384e-16,2.6648890383131667e-17,1.948633427338504e-17,11787.767203769663,15054.963348011384,2664.8890383131666,1948.6334273385041,1.2800504308186276,1.3356684273720785,0.5339884618375689,Mason1967 table + Debye-Huckel screening,
